# time                 amplitude              uBulk                  uAxis                  tauWall                
+6.1233172786537e+00   +3.8582296738312e+00   +1.1587982588690e+00   +2.2456042811660e+00   +7.7893513303455e-02   
+6.1249903161615e+00   +3.8590574654063e+00   +1.1528642141959e+00   +2.2391429135121e+00   +7.7993922215057e-02   
+6.1266633536694e+00   +3.8598828765208e+00   +1.1469294583782e+00   +2.2326801646422e+00   +7.8094283016088e-02   
+6.1283363911772e+00   +3.8607059066656e+00   +1.1409939950768e+00   +2.2262160385431e+00   +7.8194595644642e-02   
+6.1300094286850e+00   +3.8615265553331e+00   +1.1350578279530e+00   +2.2197505392021e+00   +7.8294860038841e-02   
+6.1316824661929e+00   +3.8623448220170e+00   +1.1291209606685e+00   +2.2132836706073e+00   +7.8395076136836e-02   
+6.1333555037007e+00   +3.8631607062125e+00   +1.1231833968854e+00   +2.2068154367481e+00   +7.8495243876809e-02   
+6.1350285412085e+00   +3.8639742074164e+00   +1.1172451402664e+00   +2.2003458416142e+00   +7.8595363196972e-02   
+6.1367015787163e+00   +3.8647853251269e+00   +1.1113061944745e+00   +2.1938748891964e+00   +7.8695434035566e-02   
+6.1383746162242e+00   +3.8655940588436e+00   +1.1053665631730e+00   +2.1874025834864e+00   +7.8795456330863e-02   
+6.1400476537320e+00   +3.8664004080676e+00   +1.0994262500260e+00   +2.1809289284765e+00   +7.8895430021163e-02   
+6.1417206912398e+00   +3.8672043723017e+00   +1.0934852586975e+00   +2.1744539281601e+00   +7.8995355044798e-02   
+6.1433937287477e+00   +3.8680059510497e+00   +1.0875435928525e+00   +2.1679775865313e+00   +7.9095231340129e-02   
+6.1450667662555e+00   +3.8688051438174e+00   +1.0816012561559e+00   +2.1614999075849e+00   +7.9195058845547e-02   
+6.1467398037633e+00   +3.8696019501117e+00   +1.0756582522733e+00   +2.1550208953169e+00   +7.9294837499474e-02   
+6.1484128412711e+00   +3.8703963694410e+00   +1.0697145848706e+00   +2.1485405537236e+00   +7.9394567240361e-02   
+6.1500858787790e+00   +3.8711884013155e+00   +1.0637702576143e+00   +2.1420588868026e+00   +7.9494248006690e-02   
+6.1517589162868e+00   +3.8719780452464e+00   +1.0578252741710e+00   +2.1355758985521e+00   +7.9593879736973e-02   
+6.1534319537946e+00   +3.8727653007467e+00   +1.0518796382079e+00   +2.1290915929710e+00   +7.9693462369751e-02   
+6.1551049913025e+00   +3.8735501673308e+00   +1.0459333533926e+00   +2.1226059740593e+00   +7.9792995843599e-02   
+6.1567780288103e+00   +3.8743326445145e+00   +1.0399864233931e+00   +2.1161190458176e+00   +7.9892480097117e-02   
+6.1584510663181e+00   +3.8751127318152e+00   +1.0340388518777e+00   +2.1096308122473e+00   +7.9991915068939e-02   
+6.1601241038260e+00   +3.8758904287517e+00   +1.0280906425151e+00   +2.1031412773507e+00   +8.0091300697729e-02   
+6.1617971413338e+00   +3.8766657348442e+00   +1.0221417989747e+00   +2.0966504451309e+00   +8.0190636922181e-02   
+6.1634701788416e+00   +3.8774386496145e+00   +1.0161923249258e+00   +2.0901583195918e+00   +8.0289923681018e-02   
+6.1651432163494e+00   +3.8782091725859e+00   +1.0102422240384e+00   +2.0836649047380e+00   +8.0389160912997e-02   
+6.1668162538573e+00   +3.8789773032829e+00   +1.0042914999828e+00   +2.0771702045750e+00   +8.0488348556903e-02   
+6.1684892913651e+00   +3.8797430412319e+00   +9.9834015642982e-01   +2.0706742231091e+00   +8.0587486551551e-02   
+6.1701623288729e+00   +3.8805063859604e+00   +9.9238819705044e-01   +2.0641769643473e+00   +8.0686574835788e-02   
+6.1718353663808e+00   +3.8812673369976e+00   +9.8643562551617e-01   +2.0576784322974e+00   +8.0785613348492e-02   
+6.1735084038886e+00   +3.8820258938742e+00   +9.8048244549884e-01   +2.0511786309680e+00   +8.0884602028571e-02   
+6.1751814413964e+00   +3.8827820561221e+00   +9.7452866067067e-01   +2.0446775643687e+00   +8.0983540814963e-02   
+6.1768544789042e+00   +3.8835358232749e+00   +9.6857427470427e-01   +2.0381752365094e+00   +8.1082429646638e-02   
+6.1785275164121e+00   +3.8842871948678e+00   +9.6261929127258e-01   +2.0316716514013e+00   +8.1181268462597e-02   
+6.1802005539199e+00   +3.8850361704371e+00   +9.5666371404895e-01   +2.0251668130561e+00   +8.1280057201871e-02   
+6.1818735914277e+00   +3.8857827495209e+00   +9.5070754670708e-01   +2.0186607254862e+00   +8.1378795803522e-02   
+6.1835466289356e+00   +3.8865269316587e+00   +9.4475079292103e-01   +2.0121533927049e+00   +8.1477484206642e-02   
+6.1852196664434e+00   +3.8872687163914e+00   +9.3879345636521e-01   +2.0056448187263e+00   +8.1576122350357e-02   
+6.1868927039512e+00   +3.8880081032615e+00   +9.3283554071443e-01   +1.9991350075652e+00   +8.1674710173821e-02   
+6.1885657414590e+00   +3.8887450918128e+00   +9.2687704964381e-01   +1.9926239632372e+00   +8.1773247616220e-02   
+6.1902387789669e+00   +3.8894796815907e+00   +9.2091798682887e-01   +1.9861116897587e+00   +8.1871734616771e-02   
+6.1919118164747e+00   +3.8902118721422e+00   +9.1495835594544e-01   +1.9795981911466e+00   +8.1970171114723e-02   
+6.1935848539825e+00   +3.8909416630155e+00   +9.0899816066972e-01   +1.9730834714189e+00   +8.2068557049354e-02   
+6.1952578914904e+00   +3.8916690537605e+00   +9.0303740467827e-01   +1.9665675345943e+00   +8.2166892359977e-02   
+6.1969309289982e+00   +3.8923940439285e+00   +8.9707609164798e-01   +1.9600503846919e+00   +8.2265176985932e-02   
+6.1986039665060e+00   +3.8931166330723e+00   +8.9111422525607e-01   +1.9535320257320e+00   +8.2363410866592e-02   
+6.2002770040138e+00   +3.8938368207462e+00   +8.8515180918014e-01   +1.9470124617354e+00   +8.2461593941363e-02   
+6.2019500415217e+00   +3.8945546065058e+00   +8.7918884709811e-01   +1.9404916967237e+00   +8.2559726149679e-02   
+6.2036230790295e+00   +3.8952699899085e+00   +8.7322534268822e-01   +1.9339697347191e+00   +8.2657807431008e-02   
+6.2052961165373e+00   +3.8959829705130e+00   +8.6726129962906e-01   +1.9274465797449e+00   +8.2755837724848e-02   
+6.2069691540452e+00   +3.8966935478794e+00   +8.6129672159956e-01   +1.9209222358248e+00   +8.2853816970730e-02   
+6.2086421915530e+00   +3.8974017215695e+00   +8.5533161227897e-01   +1.9143967069834e+00   +8.2951745108214e-02   
+6.2103152290608e+00   +3.8981074911463e+00   +8.4936597534687e-01   +1.9078699972459e+00   +8.3049622076895e-02   
+6.2119882665686e+00   +3.8988108561746e+00   +8.4339981448315e-01   +1.9013421106383e+00   +8.3147447816395e-02   
+6.2136613040765e+00   +3.8995118162205e+00   +8.3743313336806e-01   +1.8948130511874e+00   +8.3245222266373e-02   
+6.2153343415843e+00   +3.9002103708515e+00   +8.3146593568213e-01   +1.8882828229205e+00   +8.3342945366514e-02   
+6.2170073790921e+00   +3.9009065196369e+00   +8.2549822510624e-01   +1.8817514298660e+00   +8.3440617056540e-02   
+6.2186804166000e+00   +3.9016002621471e+00   +8.1953000532157e-01   +1.8752188760526e+00   +8.3538237276201e-02   
+6.2203534541078e+00   +3.9022915979542e+00   +8.1356128000961e-01   +1.8686851655100e+00   +8.3635805965279e-02   
+6.2220264916156e+00   +3.9029805266319e+00   +8.0759205285218e-01   +1.8621503022685e+00   +8.3733323063591e-02   
+6.2236995291234e+00   +3.9036670477550e+00   +8.0162232753140e-01   +1.8556142903592e+00   +8.3830788510981e-02   
+6.2253725666313e+00   +3.9043511609002e+00   +7.9565210772969e-01   +1.8490771338137e+00   +8.3928202247330e-02   
+6.2270456041391e+00   +3.9050328656453e+00   +7.8968139712978e-01   +1.8425388366645e+00   +8.4025564212546e-02   
+6.2287186416469e+00   +3.9057121615701e+00   +7.8371019941471e-01   +1.8359994029448e+00   +8.4122874346573e-02   
+6.2303916791548e+00   +3.9063890482553e+00   +7.7773851826781e-01   +1.8294588366884e+00   +8.4220132589384e-02   
+6.2320647166626e+00   +3.9070635252835e+00   +7.7176635737272e-01   +1.8229171419299e+00   +8.4317338880986e-02   
+6.2337377541704e+00   +3.9077355922386e+00   +7.6579372041336e-01   +1.8163743227046e+00   +8.4414493161417e-02   
+6.2354107916783e+00   +3.9084052487060e+00   +7.5982061107397e-01   +1.8098303830482e+00   +8.4511595370747e-02   
+6.2370838291861e+00   +3.9090724942728e+00   +7.5384703303903e-01   +1.8032853269976e+00   +8.4608645449079e-02   
+6.2387568666939e+00   +3.9097373285272e+00   +7.4787298999338e-01   +1.7967391585900e+00   +8.4705643336548e-02   
+6.2404299042017e+00   +3.9103997510592e+00   +7.4189848562209e-01   +1.7901918818633e+00   +8.4802588973320e-02   
+6.2421029417096e+00   +3.9110597614601e+00   +7.3592352361054e-01   +1.7836435008564e+00   +8.4899482299594e-02   
+6.2437759792174e+00   +3.9117173593229e+00   +7.2994810764438e-01   +1.7770940196086e+00   +8.4996323255602e-02   
+6.2454490167252e+00   +3.9123725442419e+00   +7.2397224140956e-01   +1.7705434421598e+00   +8.5093111781607e-02   
+6.2471220542331e+00   +3.9130253158129e+00   +7.1799592859228e-01   +1.7639917725510e+00   +8.5189847817905e-02   
+6.2487950917409e+00   +3.9136756736333e+00   +7.1201917287904e-01   +1.7574390148233e+00   +8.5286531304825e-02   
+6.2504681292487e+00   +3.9143236173019e+00   +7.0604197795660e-01   +1.7508851730190e+00   +8.5383162182728e-02   
+6.2521411667565e+00   +3.9149691464190e+00   +7.0006434751200e-01   +1.7443302511808e+00   +8.5479740392006e-02   
+6.2538142042644e+00   +3.9156122605865e+00   +6.9408628523253e-01   +1.7377742533520e+00   +8.5576265873085e-02   
+6.2554872417722e+00   +3.9162529594076e+00   +6.8810779480576e-01   +1.7312171835767e+00   +8.5672738566425e-02   
+6.2571602792800e+00   +3.9168912424871e+00   +6.8212887991954e-01   +1.7246590458997e+00   +8.5769158412514e-02   
+6.2588333167879e+00   +3.9175271094312e+00   +6.7614954426195e-01   +1.7180998443663e+00   +8.5865525351877e-02   
+6.2605063542957e+00   +3.9181605598479e+00   +6.7016979152135e-01   +1.7115395830226e+00   +8.5961839325070e-02   
+6.2621793918035e+00   +3.9187915933462e+00   +6.6418962538635e-01   +1.7049782659154e+00   +8.6058100272682e-02   
+6.2638524293113e+00   +3.9194202095370e+00   +6.5820904954582e-01   +1.6984158970918e+00   +8.6154308135333e-02   
+6.2655254668192e+00   +3.9200464080325e+00   +6.5222806768888e-01   +1.6918524806000e+00   +8.6250462853678e-02   
+6.2671985043270e+00   +3.9206701884464e+00   +6.4624668350489e-01   +1.6852880204886e+00   +8.6346564368405e-02   
+6.2688715418348e+00   +3.9212915503939e+00   +6.4026490068348e-01   +1.6787225208069e+00   +8.6442612620232e-02   
+6.2705445793427e+00   +3.9219104934918e+00   +6.3428272291451e-01   +1.6721559856047e+00   +8.6538607549913e-02   
+6.2722176168505e+00   +3.9225270173582e+00   +6.2830015388809e-01   +1.6655884189328e+00   +8.6634549098232e-02   
+6.2738906543583e+00   +3.9231411216129e+00   +6.2231719729456e-01   +1.6590198248422e+00   +8.6730437206009e-02   
+6.2755636918661e+00   +3.9237528058771e+00   +6.1633385682452e-01   +1.6524502073848e+00   +8.6826271814094e-02   
+6.2772367293740e+00   +3.9243620697733e+00   +6.1035013616879e-01   +1.6458795706131e+00   +8.6922052863373e-02   
+6.2789097668818e+00   +3.9249689129259e+00   +6.0436603901843e-01   +1.6393079185803e+00   +8.7017780294762e-02   
+6.2805828043896e+00   +3.9255733349605e+00   +5.9838156906474e-01   +1.6327352553399e+00   +8.7113454049212e-02   
+6.2822558418975e+00   +3.9261753355041e+00   +5.9239672999922e-01   +1.6261615849464e+00   +8.7209074067707e-02   
+6.2839288794053e+00   +3.9267749141856e+00   +5.8641152551364e-01   +1.6195869114547e+00   +8.7304640291263e-02   
+6.2856019169131e+00   +3.9273720706350e+00   +5.8042595929997e-01   +1.6130112389204e+00   +8.7400152660930e-02   
+6.2872749544209e+00   +3.9279668044840e+00   +5.7444003505040e-01   +1.6064345713998e+00   +8.7495611117793e-02   
+6.2889479919288e+00   +3.9285591153657e+00   +5.6845375645736e-01   +1.5998569129496e+00   +8.7591015602966e-02   
+6.2906210294366e+00   +3.9291490029148e+00   +5.6246712721348e-01   +1.5932782676272e+00   +8.7686366057600e-02   
+6.2922940669444e+00   +3.9297364667673e+00   +5.5648015101161e-01   +1.5866986394908e+00   +8.7781662422877e-02   
+6.2939671044523e+00   +3.9303215065609e+00   +5.5049283154483e-01   +1.5801180325990e+00   +8.7876904640015e-02   
+6.2956401419601e+00   +3.9309041219348e+00   +5.4450517250641e-01   +1.5735364510109e+00   +8.7972092650263e-02   
+6.2973131794679e+00   +3.9314843125295e+00   +5.3851717758984e-01   +1.5669538987865e+00   +8.8067226394904e-02   
+6.2989862169757e+00   +3.9320620779872e+00   +5.3252885048882e-01   +1.5603703799862e+00   +8.8162305815255e-02   
+6.3006592544836e+00   +3.9326374179514e+00   +5.2654019489726e-01   +1.5537858986711e+00   +8.8257330852666e-02   
+6.3023322919914e+00   +3.9332103320672e+00   +5.2055121450924e-01   +1.5472004589028e+00   +8.8352301448521e-02   
+6.3040053294992e+00   +3.9337808199813e+00   +5.1456191301908e-01   +1.5406140647434e+00   +8.8447217544238e-02   
+6.3056783670071e+00   +3.9343488813418e+00   +5.0857229412127e-01   +1.5340267202560e+00   +8.8542079081267e-02   
+6.3073514045149e+00   +3.9349145157981e+00   +5.0258236151053e-01   +1.5274384295037e+00   +8.8636886001093e-02   
+6.3090244420227e+00   +3.9354777230015e+00   +4.9659211888173e-01   +1.5208491965507e+00   +8.8731638245234e-02   
+6.3106974795306e+00   +3.9360385026046e+00   +4.9060156992996e-01   +1.5142590254615e+00   +8.8826335755242e-02   
+6.3123705170384e+00   +3.9365968542613e+00   +4.8461071835050e-01   +1.5076679203012e+00   +8.8920978472704e-02   
+6.3140435545462e+00   +3.9371527776272e+00   +4.7861956783880e-01   +1.5010758851357e+00   +8.9015566339238e-02   
+6.3157165920540e+00   +3.9377062723596e+00   +4.7262812209050e-01   +1.4944829240311e+00   +8.9110099296499e-02   
+6.3173896295619e+00   +3.9382573381168e+00   +4.6663638480142e-01   +1.4878890410543e+00   +8.9204577286173e-02   
+6.3190626670697e+00   +3.9388059745591e+00   +4.6064435966758e-01   +1.4812942402728e+00   +8.9299000249982e-02   
+6.3207357045775e+00   +3.9393521813479e+00   +4.5465205038515e-01   +1.4746985257547e+00   +8.9393368129681e-02   
+6.3224087420854e+00   +3.9398959581464e+00   +4.4865946065050e-01   +1.4681019015683e+00   +8.9487680867060e-02   
+6.3240817795932e+00   +3.9404373046191e+00   +4.4266659416015e-01   +1.4615043717830e+00   +8.9581938403940e-02   
+6.3257548171010e+00   +3.9409762204321e+00   +4.3667345461080e-01   +1.4549059404683e+00   +8.9676140682180e-02   
+6.3274278546088e+00   +3.9415127052529e+00   +4.3068004569933e-01   +1.4483066116946e+00   +8.9770287643671e-02   
+6.3291008921167e+00   +3.9420467587507e+00   +4.2468637112276e-01   +1.4417063895325e+00   +8.9864379230337e-02   
+6.3307739296245e+00   +3.9425783805960e+00   +4.1869243457830e-01   +1.4351052780535e+00   +8.9958415384140e-02   
+6.3324469671323e+00   +3.9431075704608e+00   +4.1269823976332e-01   +1.4285032813295e+00   +9.0052396047073e-02   
+6.3341200046402e+00   +3.9436343280188e+00   +4.0670379037532e-01   +1.4219004034329e+00   +9.0146321161162e-02   
+6.3357930421480e+00   +3.9441586529450e+00   +4.0070909011199e-01   +1.4152966484367e+00   +9.0240190668472e-02   
+6.3374660796558e+00   +3.9446805449160e+00   +3.9471414267116e-01   +1.4086920204144e+00   +9.0334004511098e-02   
+6.3391391171636e+00   +3.9452000036098e+00   +3.8871895175082e-01   +1.4020865234400e+00   +9.0427762631172e-02   
+6.3408121546715e+00   +3.9457170287060e+00   +3.8272352104910e-01   +1.3954801615883e+00   +9.0521464970858e-02   
+6.3424851921793e+00   +3.9462316198857e+00   +3.7672785426428e-01   +1.3888729389343e+00   +9.0615111472356e-02   
+6.3441582296871e+00   +3.9467437768315e+00   +3.7073195509479e-01   +1.3822648595537e+00   +9.0708702077901e-02   
+6.3458312671950e+00   +3.9472534992274e+00   +3.6473582723920e-01   +1.3756559275226e+00   +9.0802236729761e-02   
+6.3475043047028e+00   +3.9477607867590e+00   +3.5873947439623e-01   +1.3690461469179e+00   +9.0895715370239e-02   
+6.3491773422106e+00   +3.9482656391135e+00   +3.5274290026473e-01   +1.3624355218167e+00   +9.0989137941673e-02   
+6.3508503797184e+00   +3.9487680559793e+00   +3.4674610854368e-01   +1.3558240562968e+00   +9.1082504386435e-02   
+6.3525234172263e+00   +3.9492680370466e+00   +3.4074910293221e-01   +1.3492117544366e+00   +9.1175814646932e-02   
+6.3541964547341e+00   +3.9497655820069e+00   +3.3475188712958e-01   +1.3425986203147e+00   +9.1269068665606e-02   
+6.3558694922419e+00   +3.9502606905534e+00   +3.2875446483516e-01   +1.3359846580106e+00   +9.1362266384932e-02   
+6.3575425297498e+00   +3.9507533623806e+00   +3.2275683974848e-01   +1.3293698716040e+00   +9.1455407747422e-02   
+6.3592155672576e+00   +3.9512435971846e+00   +3.1675901556915e-01   +1.3227542651752e+00   +9.1548492695622e-02   
+6.3608886047654e+00   +3.9517313946630e+00   +3.1076099599695e-01   +1.3161378428052e+00   +9.1641521172112e-02   
+6.3625616422732e+00   +3.9522167545150e+00   +3.0476278473176e-01   +1.3095206085752e+00   +9.1734493119507e-02   
+6.3642346797811e+00   +3.9526996764411e+00   +2.9876438547356e-01   +1.3029025665671e+00   +9.1827408480457e-02   
+6.3659077172889e+00   +3.9531801601435e+00   +2.9276580192248e-01   +1.2962837208633e+00   +9.1920267197648e-02   
+6.3675807547967e+00   +3.9536582053257e+00   +2.8676703777875e-01   +1.2896640755465e+00   +9.2013069213801e-02   
+6.3692537923046e+00   +3.9541338116929e+00   +2.8076809674270e-01   +1.2830436347001e+00   +9.2105814471668e-02   
+6.3709268298124e+00   +3.9546069789517e+00   +2.7476898251478e-01   +1.2764224024080e+00   +9.2198502914042e-02   
+6.3725998673202e+00   +3.9550777068102e+00   +2.6876969879555e-01   +1.2698003827543e+00   +9.2291134483747e-02   
+6.3742729048280e+00   +3.9555459949780e+00   +2.6277024928566e-01   +1.2631775798240e+00   +9.2383709123644e-02   
+6.3759459423359e+00   +3.9560118431664e+00   +2.5677063768588e-01   +1.2565539977023e+00   +9.2476226776626e-02   
+6.3776189798437e+00   +3.9564752510878e+00   +2.5077086769707e-01   +1.2499296404750e+00   +9.2568687385626e-02   
+6.3792920173515e+00   +3.9569362184566e+00   +2.4477094302019e-01   +1.2433045122283e+00   +9.2661090893608e-02   
